Id,Label,timeset,componentnumber,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
538245048,538245048,,0,0,0,0,0
20359781,20359781,,0,0,0,0,0
333449324,333449324,,0,0,0,0,0
427699604,427699604,,0,0,0,0,0
23654341,23654341,,0,0,0,0,0
23771106,23771106,,0,0,0,0,0
268806872,268806872,,0,0,0,0,0
35756647,35756647,,0,0,0,0,0
253089222,253089222,,0,0,0,0,0
41213678,41213678,,0,0,0,0,0
40942947,40942947,,0,0,0,0,0
22014324,22014324,,0,0,0,0,0
14762412,14762412,,0,0,0,0,0
71813739,71813739,,0,0,0,0,0
22613907,22613907,,0,0,0,0,0
15528275,15528275,,0,0,0,0,0
94898564,94898564,,0,0,0,0,0
16947422,16947422,,0,0,0,0,0
15642432,15642432,,0,0,0,0,0
22033274,22033274,,0,0,0,0,0
183400076,183400076,,0,0,0,0,0
25422041,25422041,,0,0,0,0,0
23122371,23122371,,0,0,0,0,0
50027817,50027817,,0,0,0,0,0
38132559,38132559,,0,0,0,0,0
17447931,17447931,,0,0,0,0,0
110328050,110328050,,0,0,0,0,0
281639286,281639286,,0,0,0,0,0
21762653,21762653,,0,0,0,0,0
15743622,15743622,,0,0,0,0,0
20683482,20683482,,0,0,0,0,0
22541249,22541249,,0,0,0,0,0
103524387,103524387,,0,0,0,0,0
213171360,213171360,,0,0,0,0,0
32742776,32742776,,0,0,0,0,0
39390820,39390820,,0,0,0,0,0
94578169,94578169,,0,0,0,0,0
15036925,15036925,,0,0,0,0,0
26198655,26198655,,0,0,0,0,0
55275304,55275304,,0,0,0,0,0
92875853,92875853,,0,0,0,0,0
208716386,208716386,,0,0,0,0,0
93602034,93602034,,0,0,0,0,0
18035682,18035682,,0,0,0,0,0
5466962,5466962,,0,0,0,0,0
4173611,4173611,,0,0,0,0,0
99686909,99686909,,0,0,0,0,0
105614930,105614930,,0,0,0,0,0
15147748,15147748,,0,0,0,0,0
33870122,33870122,,0,0,0,0,0
22651969,22651969,,0,0,0,0,0
17428742,17428742,,0,0,0,0,0
32695475,32695475,,0,0,0,0,0
14220688,14220688,,0,0,0,0,0
109931110,109931110,,0,0,0,0,0
75122101,75122101,,0,0,0,0,0
23075026,23075026,,0,0,0,0,0
24415700,24415700,,0,0,0,0,0
19299660,19299660,,0,0,0,0,0
8768422,8768422,,0,0,0,0,0
32959826,32959826,,0,0,0,0,0
22249619,22249619,,0,0,0,0,0
52467587,52467587,,0,0,0,0,0
28823640,28823640,,0,0,0,0,0
48040475,48040475,,0,0,0,0,0
32102005,32102005,,0,0,0,0,0
97174186,97174186,,0,0,0,0,0
6736882,6736882,,0,0,0,0,0
44465753,44465753,,0,0,0,0,0
44908881,44908881,,0,0,0,0,0
26534621,26534621,,0,0,0,0,0
51992440,51992440,,0,0,0,0,0
31369541,31369541,,0,0,0,0,0
19195733,19195733,,0,0,0,0,0
38364706,38364706,,0,0,0,0,0
99579214,99579214,,0,0,0,0,0
26140536,26140536,,0,0,0,0,0
32130294,32130294,,0,0,0,0,0
45524837,45524837,,0,0,0,0,0
21905547,21905547,,0,0,0,0,0
21867449,21867449,,0,0,0,0,0
131251580,131251580,,0,0,0,0,0
18636599,18636599,,0,0,0,0,0
16025848,16025848,,0,0,0,0,0
23705010,23705010,,0,0,0,0,0
41653093,41653093,,0,0,0,0,0
47982751,47982751,,0,0,0,0,0
43859554,43859554,,0,0,0,0,0
63051024,63051024,,0,0,0,0,0
29990808,29990808,,0,0,0,0,0
8263132,8263132,,0,0,0,0,0
97585063,97585063,,0,0,0,0,0
74914097,74914097,,0,0,0,0,0
21721401,21721401,,0,0,0,0,0
93854353,93854353,,0,0,0,0,0
72393730,72393730,,0,0,0,0,0
38815826,38815826,,0,0,0,0,0
28479154,28479154,,0,0,0,0,0
36729081,36729081,,0,0,0,0,0
19613646,19613646,,0,0,0,0,0
24661623,24661623,,0,0,0,0,0
21932336,21932336,,0,0,0,0,0
21858647,21858647,,0,0,0,0,0
32667044,32667044,,0,0,0,0,0
14993946,14993946,,0,0,0,0,0
128957132,128957132,,0,0,0,0,0
57553172,57553172,,0,0,0,0,0
56834816,56834816,,0,0,0,0,0
23016199,23016199,,0,0,0,0,0
28646907,28646907,,0,0,0,0,0
21054697,21054697,,0,0,0,0,0
44966048,44966048,,0,0,0,0,0
41066529,41066529,,0,0,0,0,0
61428016,61428016,,0,0,0,0,0
32401095,32401095,,0,0,0,0,0
22613936,22613936,,0,0,0,0,0
19098696,19098696,,0,0,0,0,0
142880115,142880115,,0,0,0,0,0
15574534,15574534,,0,0,0,0,0
34534141,34534141,,0,0,0,0,0
22615824,22615824,,0,0,0,0,0
29818776,29818776,,0,0,0,0,0
90479128,90479128,,0,0,0,0,0
14905961,14905961,,0,0,0,0,0
294404979,294404979,,0,0,0,0,0
69368987,69368987,,0,0,0,0,0
47359148,47359148,,0,0,0,0,0
140909641,140909641,,0,0,0,0,0
15614972,15614972,,0,0,0,0,0
4268951,4268951,,0,0,0,0,0
37904681,37904681,,0,0,0,0,0
65388780,65388780,,0,0,0,0,0
51951241,51951241,,0,0,0,0,0
47470987,47470987,,0,0,0,0,0
25308195,25308195,,0,0,0,0,0
21694734,21694734,,0,0,0,0,0
7777932,7777932,,0,0,0,0,0
20734434,20734434,,0,0,0,0,0
35420362,35420362,,0,0,0,0,0
19788525,19788525,,0,0,0,0,0
86572842,86572842,,0,0,0,0,0
93796722,93796722,,0,0,0,0,0
63494320,63494320,,0,0,0,0,0
101138637,101138637,,0,0,0,0,0
28491910,28491910,,0,0,0,0,0
224342907,224342907,,0,0,0,0,0
35093376,35093376,,0,0,0,0,0
20600708,20600708,,0,0,0,0,0
62390395,62390395,,0,0,0,0,0
69223218,69223218,,0,0,0,0,0
63776934,63776934,,0,0,0,0,0
23111060,23111060,,0,0,0,0,0
28511855,28511855,,0,0,0,0,0
64579034,64579034,,0,0,0,0,0
29784580,29784580,,0,0,0,0,0
113443529,113443529,,0,0,0,0,0
17592334,17592334,,0,0,0,0,0
97933969,97933969,,0,0,0,0,0
95129400,95129400,,0,0,0,0,0
17873937,17873937,,0,0,0,0,0
29604938,29604938,,0,0,0,0,0
26082186,26082186,,0,0,0,0,0
33873372,33873372,,0,0,0,0,0
94904277,94904277,,0,0,0,0,0
20455445,20455445,,0,0,0,0,0
16242868,16242868,,0,0,0,0,0
72599162,72599162,,0,0,0,0,0
109643356,109643356,,0,0,0,0,0
60598974,60598974,,0,0,0,0,0
67231075,67231075,,0,0,0,0,0
18001717,18001717,,0,0,0,0,0
21741833,21741833,,0,0,0,0,0
128391898,128391898,,0,0,0,0,0
91032513,91032513,,0,0,0,0,0
18367886,18367886,,0,0,0,0,0
268915110,268915110,,0,0,0,0,0
124715337,124715337,,0,0,0,0,0
89075284,89075284,,0,0,0,0,0
18720702,18720702,,0,0,0,0,0
114304792,114304792,,0,0,0,0,0
113645326,113645326,,0,0,0,0,0
126012134,126012134,,0,0,0,0,0
17249653,17249653,,0,0,0,0,0
44962272,44962272,,0,0,0,0,0
51973995,51973995,,0,0,0,0,0
59139744,59139744,,0,0,0,0,0
85985832,85985832,,0,0,0,0,0
4293681,4293681,,0,0,0,0,0
56712338,56712338,,0,0,0,0,0
323294607,323294607,,0,0,0,0,0
35792645,35792645,,0,0,0,0,0
99867706,99867706,,0,0,0,0,0
215444266,215444266,,0,0,0,0,0
23858443,23858443,,0,0,0,0,0
48320362,48320362,,0,0,0,0,0
19299169,19299169,,0,0,0,0,0
97131715,97131715,,0,0,0,0,0
144063224,144063224,,0,0,0,0,0
19000369,19000369,,0,0,0,0,0
86842967,86842967,,0,0,0,0,0
2626111,2626111,,0,0,0,0,0
17813885,17813885,,0,0,0,0,0
112035996,112035996,,0,0,0,0,0
19687995,19687995,,0,0,0,0,0
93936451,93936451,,0,0,0,0,0
80885709,80885709,,0,0,0,0,0
65195619,65195619,,0,0,0,0,0
45123184,45123184,,0,0,0,0,0
521022775,521022775,,0,0,0,0,0
19004616,19004616,,0,0,0,0,0
81987383,81987383,,0,0,0,0,0
79060391,79060391,,0,0,0,0,0
86143019,86143019,,0,0,0,0,0
21614972,21614972,,0,0,0,0,0
24998782,24998782,,0,0,0,0,0
6145712,6145712,,0,0,0,0,0
2984,2984,,0,0,0,0,0
16476741,16476741,,0,0,0,0,0
6221832,6221832,,0,0,0,0,0
1133971,1133971,,0,0,0,0,0
16692651,16692651,,0,0,0,0,0
18459612,18459612,,0,0,0,0,0
5444392,5444392,,0,0,0,0,0
9980812,9980812,,0,0,0,0,0
15031479,15031479,,0,0,0,0,0
18718094,18718094,,0,0,0,0,0
18673,18673,,0,0,0,0,0
14761655,14761655,,0,0,0,0,0
15423596,15423596,,0,0,0,0,0
2365831,2365831,,0,0,0,0,0
546510316,546510316,,0,0,0,0,0
167200100,167200100,,0,0,0,0,0
15031577,15031577,,0,0,0,0,0
816166,816166,,0,0,0,0,0
823615,823615,,0,0,0,0,0
15919397,15919397,,0,0,0,0,0
11458102,11458102,,0,0,0,0,0
44343,44343,,0,0,0,0,0
14553123,14553123,,0,0,0,0,0
7921582,7921582,,0,0,0,0,0
15709932,15709932,,0,0,0,0,0
14107142,14107142,,0,0,0,0,0
16508598,16508598,,0,0,0,0,0
5493662,5493662,,0,0,0,0,0
1315011,1315011,,0,0,0,0,0
8980782,8980782,,0,0,0,0,0
12543,12543,,0,0,0,0,0
239920908,239920908,,0,0,0,0,0
22327921,22327921,,0,0,0,0,0
17432293,17432293,,0,0,0,0,0
24947336,24947336,,0,0,0,0,0
23374570,23374570,,0,0,0,0,0
291561021,291561021,,0,0,0,0,0
187818539,187818539,,0,0,0,0,0
6128392,6128392,,0,0,0,0,0
10774712,10774712,,0,0,0,0,0
10625,10625,,0,0,0,0,0
117846486,117846486,,0,0,0,0,0
9572502,9572502,,0,0,0,0,0
14306648,14306648,,0,0,0,0,0
1439931,1439931,,0,0,0,0,0
12506,12506,,0,0,0,0,0
281890919,281890919,,0,0,0,0,0
5660222,5660222,,0,0,0,0,0
10983152,10983152,,0,0,0,0,0
14124000,14124000,,0,0,0,0,0
14253068,14253068,,0,0,0,0,0
16716904,16716904,,0,0,0,0,0
8384012,8384012,,0,0,0,0,0
372316916,372316916,,0,0,0,0,0
305924882,305924882,,0,0,0,0,0
823098,823098,,0,0,0,0,0
15373276,15373276,,0,0,0,0,0
16891384,16891384,,0,0,0,0,0
6291182,6291182,,0,0,0,0,0
6647672,6647672,,0,0,0,0,0
15735952,15735952,,0,0,0,0,0
38679514,38679514,,0,0,0,0,0
13485172,13485172,,0,0,0,0,0
39354595,39354595,,0,0,0,0,0
86303282,86303282,,0,0,0,0,0
15980398,15980398,,0,0,0,0,0
38353,38353,,0,0,0,0,0
10255262,10255262,,0,0,0,0,0
13192,13192,,0,0,0,0,0
12251322,12251322,,0,0,0,0,0
17579663,17579663,,0,0,0,0,0
438712471,438712471,,0,0,0,0,0
855741,855741,,0,0,0,0,0
18251206,18251206,,0,0,0,0,0
16222737,16222737,,0,0,0,0,0
12685,12685,,0,0,0,0,0
10719002,10719002,,0,0,0,0,0
14452805,14452805,,0,0,0,0,0
6083342,6083342,,0,0,0,0,0
12661,12661,,0,0,0,0,0
457887990,457887990,,0,0,0,0,0
14601522,14601522,,0,0,0,0,0
82368762,82368762,,0,0,0,0,0
10994622,10994622,,0,0,0,0,0
6745382,6745382,,0,0,0,0,0
5504482,5504482,,0,0,0,0,0
17875219,17875219,,0,0,0,0,0
198661893,198661893,,0,0,0,0,0
6016702,6016702,,0,0,0,0,0
9889292,9889292,,0,0,0,0,0
59697912,59697912,,0,0,0,0,0
11320942,11320942,,0,0,0,0,0
34172033,34172033,,0,0,0,0,0
48444221,48444221,,0,0,0,0,0
156657374,156657374,,0,0,0,0,0
9929452,9929452,,0,0,0,0,0
57350222,57350222,,0,0,0,0,0
491680041,491680041,,0,0,0,0,0
14630648,14630648,,0,0,0,0,0
8605362,8605362,,0,0,0,0,0
14084988,14084988,,0,0,0,0,0
10453902,10453902,,0,0,0,0,0
15317640,15317640,,0,0,0,0,0
16156195,16156195,,0,0,0,0,0
627303,627303,,0,0,0,0,0
37677397,37677397,,0,0,0,0,0
54070842,54070842,,0,0,0,0,0
31774760,31774760,,0,0,0,0,0
9919792,9919792,,0,0,0,0,0
18034357,18034357,,0,0,0,0,0
11294,11294,,0,0,0,0,0
217219577,217219577,,0,0,0,0,0
10377392,10377392,,0,0,0,0,0
15043650,15043650,,0,0,0,0,0
9374102,9374102,,0,0,0,0,0
9491862,9491862,,0,0,0,0,0
8170922,8170922,,0,0,0,0,0
1012891,1012891,,0,0,0,0,0
256583483,256583483,,0,0,0,0,0
286263683,286263683,,0,0,0,0,0
9066632,9066632,,0,0,0,0,0
5537492,5537492,,0,0,0,0,0
14183726,14183726,,0,0,0,0,0
9941002,9941002,,0,0,0,0,0
14302754,14302754,,0,0,0,0,0
21013992,21013992,,0,0,0,0,0
26576418,26576418,,0,0,0,0,0
21875413,21875413,,0,0,0,0,0
135589643,135589643,,0,0,0,0,0
7531832,7531832,,0,0,0,0,0
17429985,17429985,,0,0,0,0,0
11589532,11589532,,0,0,0,0,0
119158600,119158600,,0,0,0,0,0
525619415,525619415,,0,0,0,0,0
270385419,270385419,,0,0,0,0,0
14416507,14416507,,0,0,0,0,0
288906936,288906936,,0,0,0,0,0
9495492,9495492,,0,0,0,0,0
10202412,10202412,,0,0,0,0,0
474175932,474175932,,0,0,0,0,0
237071168,237071168,,0,0,0,0,0
19344610,19344610,,0,0,0,0,0
88673167,88673167,,0,0,0,0,0
16994623,16994623,,0,0,0,0,0
14140130,14140130,,0,0,0,0,0
499229257,499229257,,0,0,0,0,0
15079199,15079199,,0,0,0,0,0
16203952,16203952,,0,0,0,0,0
27488658,27488658,,0,0,0,0,0
17765013,17765013,,0,0,0,0,0
19714239,19714239,,0,0,0,0,0
46130870,46130870,,0,0,0,0,0
50327637,50327637,,0,0,0,0,0
15719369,15719369,,0,0,0,0,0
20268299,20268299,,0,0,0,0,0
122818079,122818079,,0,0,0,0,0
236525380,236525380,,0,0,0,0,0
14843214,14843214,,0,0,0,0,0
251703937,251703937,,0,0,0,0,0
59837380,59837380,,0,0,0,0,0
16809063,16809063,,0,0,0,0,0
17505622,17505622,,0,0,0,0,0
133860198,133860198,,0,0,0,0,0
281034687,281034687,,0,0,0,0,0
130860399,130860399,,0,0,0,0,0
303951222,303951222,,0,0,0,0,0
86975240,86975240,,0,0,0,0,0
14375110,14375110,,0,0,0,0,0
17271117,17271117,,0,0,0,0,0
18519524,18519524,,0,0,0,0,0
45406449,45406449,,0,0,0,0,0
8834992,8834992,,0,0,0,0,0
20811769,20811769,,0,0,0,0,0
16172173,16172173,,0,0,0,0,0
27465189,27465189,,0,0,0,0,0
15708312,15708312,,0,0,0,0,0
43196837,43196837,,0,0,0,0,0
5784962,5784962,,0,0,0,0,0
260043361,260043361,,0,0,0,0,0
63620659,63620659,,0,0,0,0,0
112601087,112601087,,0,0,0,0,0
632343,632343,,0,0,0,0,0
38368118,38368118,,0,0,0,0,0
6166932,6166932,,0,0,0,0,0
10172802,10172802,,0,0,0,0,0
5812572,5812572,,0,0,0,0,0
82365258,82365258,,0,0,0,0,0
783682,783682,,0,0,0,0,0
34609862,34609862,,0,0,0,0,0
54202611,54202611,,0,0,0,0,0
15770362,15770362,,0,0,0,0,0
282600768,282600768,,0,0,0,0,0
22863638,22863638,,0,0,0,0,0
16639702,16639702,,0,0,0,0,0
67669267,67669267,,0,0,0,0,0
14528221,14528221,,0,0,0,0,0
118569995,118569995,,0,0,0,0,0
43382040,43382040,,0,0,0,0,0
21110908,21110908,,0,0,0,0,0
14861368,14861368,,0,0,0,0,0
15921173,15921173,,0,0,0,0,0
20351289,20351289,,0,0,0,0,0
17385903,17385903,,0,0,0,0,0
195814782,195814782,,0,0,0,0,0
26188455,26188455,,0,0,0,0,0
18270489,18270489,,0,0,0,0,0
22409200,22409200,,0,0,0,0,0
14868580,14868580,,0,0,0,0,0
12811952,12811952,,0,0,0,0,0
20115499,20115499,,0,0,0,0,0
21319630,21319630,,0,0,0,0,0
15204486,15204486,,0,0,0,0,0
17334672,17334672,,0,0,0,0,0
196452939,196452939,,0,0,0,0,0
17051155,17051155,,0,0,0,0,0
134249298,134249298,,0,0,0,0,0
41426779,41426779,,0,0,0,0,0
57565920,57565920,,0,0,0,0,0
14326805,14326805,,0,0,0,0,0
18090627,18090627,,0,0,0,0,0
16893880,16893880,,0,0,0,0,0
46444724,46444724,,0,0,0,0,0
18368771,18368771,,0,0,0,0,0
44130462,44130462,,0,0,0,0,0
123287376,123287376,,0,0,0,0,0
14478260,14478260,,0,0,0,0,0
29766783,29766783,,0,0,0,0,0
20508720,20508720,,0,0,0,0,0
395976515,395976515,,0,0,0,0,0
15230646,15230646,,0,0,0,0,0
80847794,80847794,,0,0,0,0,0
193197707,193197707,,0,0,0,0,0
156683452,156683452,,0,0,0,0,0
15093646,15093646,,0,0,0,0,0
25077913,25077913,,0,0,0,0,0
18619404,18619404,,0,0,0,0,0
23988681,23988681,,0,0,0,0,0
13574,13574,,0,0,0,0,0
18800265,18800265,,0,0,0,0,0
184937673,184937673,,0,0,0,0,0
44084893,44084893,,0,0,0,0,0
155674940,155674940,,0,0,0,0,0
72607500,72607500,,0,0,0,0,0
14101066,14101066,,0,0,0,0,0
35511011,35511011,,0,0,0,0,0
42175523,42175523,,0,0,0,0,0
150370214,150370214,,0,0,0,0,0
23407635,23407635,,0,0,0,0,0
21958539,21958539,,0,0,0,0,0
118780654,118780654,,0,0,0,0,0
18511509,18511509,,0,0,0,0,0
16476088,16476088,,0,0,0,0,0
125689063,125689063,,0,0,0,0,0
121208305,121208305,,0,0,0,0,0
44292278,44292278,,0,0,0,0,0
21227675,21227675,,0,0,0,0,0
898371,898371,,0,0,0,0,0
273779916,273779916,,0,0,0,0,0
20830918,20830918,,0,0,0,0,0
125098615,125098615,,0,0,0,0,0
44911205,44911205,,0,0,0,0,0
16425775,16425775,,0,0,0,0,0
14355627,14355627,,0,0,0,0,0
15233369,15233369,,0,0,0,0,0
168739359,168739359,,0,0,0,0,0
22340349,22340349,,0,0,0,0,0
86578948,86578948,,0,0,0,0,0
113206484,113206484,,0,0,0,0,0
435464425,435464425,,0,0,0,0,0
68105716,68105716,,0,0,0,0,0
116388817,116388817,,0,0,0,0,0
21188730,21188730,,0,0,0,0,0
91534572,91534572,,0,0,0,0,0
85370197,85370197,,0,0,0,0,0
20251983,20251983,,0,0,0,0,0
216367403,216367403,,0,0,0,0,0
111117187,111117187,,0,0,0,0,0
80297297,80297297,,0,0,0,0,0
21884601,21884601,,0,0,0,0,0
90028670,90028670,,0,0,0,0,0
29745661,29745661,,0,0,0,0,0
94338259,94338259,,0,0,0,0,0
90956395,90956395,,0,0,0,0,0
26698757,26698757,,0,0,0,0,0
85977550,85977550,,0,0,0,0,0
30137299,30137299,,0,0,0,0,0
85897690,85897690,,0,0,0,0,0
28634207,28634207,,0,0,0,0,0
165664501,165664501,,0,0,0,0,0
100012925,100012925,,0,0,0,0,0
41726079,41726079,,0,0,0,0,0
51673103,51673103,,0,0,0,0,0
35261530,35261530,,0,0,0,0,0
277567607,277567607,,0,0,0,0,0
185487499,185487499,,0,0,0,0,0
359193800,359193800,,0,0,0,0,0
300990639,300990639,,0,0,0,0,0
19175963,19175963,,0,0,0,0,0
27767855,27767855,,0,0,0,0,0
45810364,45810364,,0,0,0,0,0
215869584,215869584,,0,0,0,0,0
24016129,24016129,,0,0,0,0,0
27152199,27152199,,0,0,0,0,0
19031643,19031643,,0,0,0,0,0
49201685,49201685,,0,0,0,0,0
178506306,178506306,,0,0,0,0,0
23702397,23702397,,0,0,0,0,0
16530463,16530463,,0,0,0,0,0
43848857,43848857,,0,0,0,0,0
68225743,68225743,,0,0,0,0,0
33317812,33317812,,0,0,0,0,0
437046863,437046863,,0,0,0,0,0
22541235,22541235,,0,0,0,0,0
61628642,61628642,,0,0,0,0,0
90246174,90246174,,0,0,0,0,0
19218100,19218100,,0,0,0,0,0
51887885,51887885,,0,0,0,0,0
17235905,17235905,,0,0,0,0,0
306041373,306041373,,0,0,0,0,0
125878537,125878537,,0,0,0,0,0
27529531,27529531,,0,0,0,0,0
56516742,56516742,,0,0,0,0,0
223047786,223047786,,0,0,0,0,0
24261669,24261669,,0,0,0,0,0
337326228,337326228,,0,0,0,0,0
261529892,261529892,,0,0,0,0,0
131618902,131618902,,0,0,0,0,0
30497985,30497985,,0,0,0,0,0
105921626,105921626,,0,0,0,0,0
240429795,240429795,,0,0,0,0,0
184215164,184215164,,0,0,0,0,0
33990291,33990291,,0,0,0,0,0
130274094,130274094,,0,0,0,0,0
30108503,30108503,,0,0,0,0,0
113511245,113511245,,0,0,0,0,0
77581855,77581855,,0,0,0,0,0
25695510,25695510,,0,0,0,0,0
43638282,43638282,,0,0,0,0,0
59512293,59512293,,0,0,0,0,0
17530277,17530277,,0,0,0,0,0
155796271,155796271,,0,0,0,0,0
20514552,20514552,,0,0,0,0,0
96029439,96029439,,0,0,0,0,0
116038405,116038405,,0,0,0,0,0
74201019,74201019,,0,0,0,0,0
48930178,48930178,,0,0,0,0,0
72067721,72067721,,0,0,0,0,0
34358926,34358926,,0,0,0,0,0
73205907,73205907,,0,0,0,0,0
142964546,142964546,,0,0,0,0,0
20265254,20265254,,0,0,0,0,0
17306310,17306310,,0,0,0,0,0
30301527,30301527,,0,0,0,0,0
13236672,13236672,,0,0,0,0,0
28054681,28054681,,0,0,0,0,0
120956019,120956019,,0,0,0,0,0
169017285,169017285,,0,0,0,0,0
62881502,62881502,,0,0,0,0,0
57998022,57998022,,0,0,0,0,0
114526862,114526862,,0,0,0,0,0
175514272,175514272,,0,0,0,0,0
38934787,38934787,,0,0,0,0,0
103088329,103088329,,0,0,0,0,0
32224742,32224742,,0,0,0,0,0
67234683,67234683,,0,0,0,0,0
59168726,59168726,,0,0,0,0,0
123951356,123951356,,0,0,0,0,0
45727837,45727837,,0,0,0,0,0
177291943,177291943,,0,0,0,0,0
332050187,332050187,,0,0,0,0,0
117114083,117114083,,0,0,0,0,0
169322977,169322977,,0,0,0,0,0
28594691,28594691,,0,0,0,0,0
276315624,276315624,,0,0,0,0,0
27276055,27276055,,0,0,0,0,0
200942593,200942593,,0,0,0,0,0
568552194,568552194,,0,0,0,0,0
24672821,24672821,,0,0,0,0,0
27427942,27427942,,0,0,0,0,0
29550063,29550063,,0,0,0,0,0
55748107,55748107,,0,0,0,0,0
30133784,30133784,,0,0,0,0,0
59212989,59212989,,0,0,0,0,0
107307512,107307512,,0,0,0,0,0
89098393,89098393,,0,0,0,0,0
174911757,174911757,,0,0,0,0,0
23912766,23912766,,0,0,0,0,0
164882923,164882923,,0,0,0,0,0
164063217,164063217,,0,0,0,0,0
397764784,397764784,,0,0,0,0,0
26528471,26528471,,0,0,0,0,0
41259067,41259067,,0,0,0,0,0
185312941,185312941,,0,0,0,0,0
42550825,42550825,,0,0,0,0,0
41050549,41050549,,0,0,0,0,0
165181846,165181846,,0,0,0,0,0
26247404,26247404,,0,0,0,0,0
282421173,282421173,,0,0,0,0,0
152071102,152071102,,0,0,0,0,0
275333376,275333376,,0,0,0,0,0
453295090,453295090,,0,0,0,0,0
97380804,97380804,,0,0,0,0,0
59825944,59825944,,0,0,0,0,0
74636495,74636495,,0,0,0,0,0
280839912,280839912,,0,0,0,0,0
17339004,17339004,,0,0,0,0,0
166353732,166353732,,0,0,0,0,0
42427395,42427395,,0,0,0,0,0
71555651,71555651,,0,0,0,0,0
21376345,21376345,,0,0,0,0,0
169537539,169537539,,0,0,0,0,0
96388513,96388513,,0,0,0,0,0
27499187,27499187,,0,0,0,0,0
24025409,24025409,,0,0,0,0,0
33342799,33342799,,0,0,0,0,0
29559808,29559808,,0,0,0,0,0
318082690,318082690,,0,0,0,0,0
359584365,359584365,,0,0,0,0,0
283815794,283815794,,0,0,0,0,0
82193219,82193219,,0,0,0,0,0
301242956,301242956,,0,0,0,0,0
61078808,61078808,,0,0,0,0,0
151673759,151673759,,0,0,0,0,0
332066970,332066970,,0,0,0,0,0
98210507,98210507,,0,0,0,0,0
275364904,275364904,,0,0,0,0,0
168698146,168698146,,0,0,0,0,0
34419007,34419007,,0,0,0,0,0
15747753,15747753,,0,0,0,0,0
82946409,82946409,,0,0,0,0,0
127349221,127349221,,0,0,0,0,0
36667966,36667966,,0,0,0,0,0
101106637,101106637,,0,0,0,0,0
19371820,19371820,,0,0,0,0,0
102483930,102483930,,0,0,0,0,0
347877311,347877311,,0,0,0,0,0
17340588,17340588,,0,0,0,0,0
17898840,17898840,,0,0,0,0,0
31097533,31097533,,0,0,0,0,0
21193379,21193379,,0,0,0,0,0
127325520,127325520,,0,0,0,0,0
127312884,127312884,,0,0,0,0,0
76771771,76771771,,0,0,0,0,0
19583545,19583545,,0,0,0,0,0
63139073,63139073,,0,0,0,0,0
188380624,188380624,,0,0,0,0,0
25258895,25258895,,0,0,0,0,0
101633847,101633847,,0,0,0,0,0
149182381,149182381,,0,0,0,0,0
122430130,122430130,,0,0,0,0,0
20431934,20431934,,0,0,0,0,0
62932737,62932737,,0,0,0,0,0
51380854,51380854,,0,0,0,0,0
55220201,55220201,,0,0,0,0,0
127479920,127479920,,0,0,0,0,0
20393686,20393686,,0,0,0,0,0
97313569,97313569,,0,0,0,0,0
97186157,97186157,,0,0,0,0,0
127572147,127572147,,0,0,0,0,0
21909175,21909175,,0,0,0,0,0
127461711,127461711,,0,0,0,0,0
80690950,80690950,,0,0,0,0,0
33060624,33060624,,0,0,0,0,0
143439529,143439529,,0,0,0,0,0
94349732,94349732,,0,0,0,0,0
25768420,25768420,,0,0,0,0,0
129253890,129253890,,0,0,0,0,0
19465052,19465052,,0,0,0,0,0
43501709,43501709,,0,0,0,0,0
115425475,115425475,,0,0,0,0,0
15814642,15814642,,0,0,0,0,0
21859869,21859869,,0,0,0,0,0
55418140,55418140,,0,0,0,0,0
133218857,133218857,,0,0,0,0,0
80297299,80297299,,0,0,0,0,0
17450044,17450044,,0,0,0,0,0
156692136,156692136,,0,0,0,0,0
127997108,127997108,,0,0,0,0,0
89294862,89294862,,0,0,0,0,0
252910632,252910632,,0,0,0,0,0
22800114,22800114,,0,0,0,0,0
229194109,229194109,,0,0,0,0,0
17912817,17912817,,0,0,0,0,0
419028792,419028792,,0,0,0,0,0
76968686,76968686,,0,0,0,0,0
17625522,17625522,,0,0,0,0,0
44156753,44156753,,0,0,0,0,0
21518427,21518427,,0,0,0,0,0
16648790,16648790,,0,0,0,0,0
59122922,59122922,,0,0,0,0,0
11379362,11379362,,0,0,0,0,0
67385109,67385109,,0,0,0,0,0
17586128,17586128,,0,0,0,0,0
21407083,21407083,,0,0,0,0,0
19209639,19209639,,0,0,0,0,0
21095858,21095858,,0,0,0,0,0
16555481,16555481,,0,0,0,0,0
64823914,64823914,,0,0,0,0,0
14595574,14595574,,0,0,0,0,0
33705467,33705467,,0,0,0,0,0
45148276,45148276,,0,0,0,0,0
18006553,18006553,,0,0,0,0,0
60704215,60704215,,0,0,0,0,0
26657119,26657119,,0,0,0,0,0
17298881,17298881,,0,0,0,0,0
14090017,14090017,,0,0,0,0,0
17999296,17999296,,0,0,0,0,0
31483878,31483878,,0,0,0,0,0
18992997,18992997,,0,0,0,0,0
20806397,20806397,,0,0,0,0,0
67105749,67105749,,0,0,0,0,0
19002707,19002707,,0,0,0,0,0
12609292,12609292,,0,0,0,0,0
16250128,16250128,,0,0,0,0,0
14380175,14380175,,0,0,0,0,0
17817210,17817210,,0,0,0,0,0
15302407,15302407,,0,0,0,0,0
61206610,61206610,,0,0,0,0,0
32421775,32421775,,0,0,0,0,0
14925517,14925517,,0,0,0,0,0
